id,name,ace,df,1stWon,2ndWon,bpSaved,bpLost,matches,Y1,Y2,Y3,Y4,Y5,Y6
105063,Andrea Arnaboldi,0.0428571428571428,0.0285714285714285,0.6796875,0.5942028985507246,0.5882352941176471,0.3,3,-0.0251400002778572,-0.4091381809102546,,,,
106072,Alexey Vatutin,0.0125,0.0464285714285714,0.6133720930232558,0.5202312138728323,0.4666666666666667,0.4912280701754385,6,1.3423676475367408,-0.8891340459628341,,,,
200031,Lucas Catarina,0.0131578947368421,0.0592105263157894,0.5882352941176471,0.5263157894736842,0.5,1.0,2,1.5220867458241565,-2.128975151784162,,,,
103990,Tommy Robredo,0.024793388429752,0.0330578512396694,0.743421052631579,0.6307692307692307,0.2727272727272727,0.125,3,0.8607940869804335,0.4688200958032905,,,,
104719,Marcel Granollers,0.073983341499265,0.03968642822146,0.7261345852895149,0.5893648449039882,0.5526315789473685,0.4431137724550898,29,-0.5461683890387015,-0.0906443052053973,,,,
106393,Frederico Ferreira Silva,0.0331125827814569,0.0397350993377483,0.6666666666666666,0.5952380952380952,0.3846153846153846,0.4545454545454546,2,0.9861594879640334,-0.5325474351214892,,,,
104620,Simone Bolelli,0.0240615976900866,0.0134744947064485,0.6505867014341591,0.55078125,0.5959595959595959,0.4025974025974026,13,0.2411956800939161,-1.447936504199455,,,,
105155,Pedro Sousa,0.0409468969929622,0.037108125399872,0.6574690770694577,0.5246636771300448,0.6022727272727273,0.3779527559055118,21,0.1247192172038394,-0.5319885806506295,,,,
106071,Bernard Tomic,0.1129996852376455,0.0204595530374567,0.7001906577693041,0.4989979959919839,0.6480263157894737,0.3492822966507177,39,-1.3745042442744058,-0.1781288087871169,,,,
105477,Marco Trungelliti,0.0431447746883988,0.0364333652924257,0.66553480475382,0.5501222493887531,0.6017699115044248,0.3473684210526315,14,0.0554015568249922,-0.3984349625489475,,,,
104593,Daniel Gimeno Traver,0.0166666666666666,0.15,0.6097560975609756,8.0,0.5384615384615384,0.6666666666666667,1,8.525344189830962,7.625051152307209,,,,
104947,Marsel Ilhan,0.0512820512820512,0.0,0.5357142857142857,1.75,0.2,0.0,1,3.1261147683571697,0.6510680585331876,,,,
109054,Daniel Masur,0.0509259259259259,0.037037037037037,0.620253164556962,0.7368421052631579,0.6538461538461539,0.24,3,0.2986224094169195,0.0357165252679384,,,,
111795,Filippo Baldi,0.0588235294117647,0.0452488687782805,0.6357142857142857,0.559322033898305,0.64,0.375,3,0.0411720702698682,-0.1576673411036835,,,,
126523,Bernabe Zapata Miralles,0.0253164556962025,0.0411392405063291,0.6270270270270271,0.5619047619047619,0.525,0.5555555555555556,4,0.8790985581971221,-1.0892541922224614,,,,
104586,Lukas Rosol,0.0725022104332449,0.039787798408488,0.6939890710382514,0.5988200589970502,0.6185567010309279,0.345679012345679,13,-0.5023810240380834,0.0830751997795019,,,,
136440,Dominik Koepfer,0.051858650757228,0.0357962368058742,0.6846780162842339,0.5231607629427792,0.6387665198237885,0.4040404040404041,24,-0.3519863430400515,-0.5090867229277445,,,,
105515,Jordi Samper Montana,0.0298507462686567,0.0298507462686567,0.6923076923076923,1.2857142857142858,0.6,0.5,1,0.6195033683687533,-0.5269000247624147,,,,
